database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,basisOfRecord,verbatimEventDate,stateProvince,locality,identifiedBy,coordinateUncertaintyInMeters,recordedBy,country,county,.eventDate_empty,year,.year_outOfRange,.summary
IDIGBIO_5887,miridae,-33.53152,147.20472,6f3be90f-ae01-428d-8052-a2b17311cedc,preservedspecimen,12/01/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5888,miridae,-33.77207,147.81097,bdb54067-a9e9-45a2-992e-1ba9b19d2724,preservedspecimen,19/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_5889,miridae,-33.77638,147.81233,dfcf870d-3187-43e5-ba83-0e9a5e0a994b,preservedspecimen,18/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_5890,miridae,-33.50502,147.22971,e8e602d8-61f2-4b88-869a-0589561e6678,preservedspecimen,08/01/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5891,miridae,-33.62227,147.25277,96028e70-cec4-4784-adb5-0bfc9da631ae,preservedspecimen,15/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5892,miridae,-33.66658,147.10361,5eb70fac-432a-498a-86c3-1bd3d72eb096,preservedspecimen,12/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5893,miridae,-33.99916,114.99749,6a19870d-16cb-4e66-b5a5-e9dd7bbd4a36,preservedspecimen,03/12/1998,western australia,NA,NA,1000,NA,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5894,miridae,-22.73962,127.15356,708e26c5-c936-44df-bfd1-283ba1fe3b88,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|weiler|, l.|shofner|, r.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5895,singhalesia,NA,NA,07668785-60e8-4ea0-a595-168454a246fd,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.|buirchell|, b.|mcmah|, a.|cassis|, c.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5896,nysius,-32.8,116.4667,044e7c92-a831-445b-a956-e413ffe1050d,preservedspecimen,NA,western australia,NA,NA,NA,"allen, n.t.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5897,wallabicoris waitzii,-33.0677,120.0971,bd3a1993-73dd-4d8d-97c1-1e0dd0c53d5e,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5898,xiphoidellus furvus,-34.7627,116.0864,e386502a-5916-4b97-8a44-8b5ce2f6f032,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis|brailovsky,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5899,wallabicoris dicrastyli,-28.0011,119.9593,96b56cc4-d6ea-4f2f-87fd-38f30f1f089d,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5900,exocarpocoris,-21.786138,114.164417,bd925ba9-a2db-4656-8e75-a9bc58065fde,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.|huey|, j.|lima|, k.|wilson|, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5901,nysius,-32.15,116,d240c9c2-1f15-46ee-8ed0-67549e687059,preservedspecimen,NA,western australia,NA,NA,NA,"archer, k.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5902,carvalhoma parvum,-27.513056,153.118056,c6015fd9-9781-48f4-93c1-b77384963ec3,preservedspecimen,31/03/2004,queensland,"belmont hills bushlands, site 1",NA,NA,NA,australia,NA,TRUE,2004,TRUE,TRUE
IDIGBIO_5903,wallabicoris pityrodii,-33.0871,119.2456,1d912e5f-30f5-4e4b-9454-76e9e7f41e8f,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5904,eremotylus mosmanensis,-23.02,115.77,ea1911bb-f5bc-4140-83b9-1c0ffcc80303,preservedspecimen,NA,western australia,NA,NA,NA,"cassis, g.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5905,grandivesica pilbara,-22.35,119.95,2f0d3fae-8ad2-42c6-bc4b-7c1008c2e44f,preservedspecimen,NA,western australia,NA,NA,NA,"cassis|, g.|lassau|, s.|carter|, s.|, g.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5906,miridae,-22.81222,127.83119,81ff04fa-65e1-4ac4-a721-72768ce57b78,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5907,xiphoidellus gilvus,-34.1482,115.0657,65c41094-3114-47ff-ab3a-22b1e0d954e8,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.|silveira|, r.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5908,wallabicoris pinocchii,-34.1497,115.0657,b41848ad-1d7c-4111-9a66-c45d9402714a,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.|silveira|, r.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5909,carvalhoma parvum,-27.513056,153.118056,69f05c84-6a41-408e-b00b-bd081f633f6b,preservedspecimen,19/02/2004,queensland,"belmont hills bushlands reserve, site 1",NA,NA,NA,australia,NA,TRUE,2004,TRUE,TRUE
IDIGBIO_5910,ausejanus tiramisu,-32.8358,115.6511,0dfd4f79-997e-4f3a-bf55-6c836b4809b5,preservedspecimen,NA,western australia,NA,NA,NA,"cassis, g.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5911,miridae,-22.351967,127.769384,fe39352c-3026-4fec-b397-c26f246a9c97,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5912,miridae,-22.974007,128.161134,9d9e72e4-72c8-4482-8a37-d1a92576b6b8,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5913,miridae,-21.919483,113.990183,143b2b53-6643-45bd-b4e4-6720510d6687,preservedspecimen,NA,western australia,NA,NA,NA,"mcmah|, a.|tatarnic|, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5914,leptoglossus gonagra,-13.983333,143.55,776d7525-61d4-4f69-9a8f-c75687fe7769,preservedspecimen,01/03/1960,queensland,"silver plains homestead, cape york peninsula",NA,10000,"wassell, j.l.",australia,NA,TRUE,1960,TRUE,TRUE
IDIGBIO_5915,wallabicoris paradicrastyli,-25.228,131.4775,14036769-220f-43ea-8116-f49be9507f79,preservedspecimen,NA,northern territory,193km e of stuart hwy on lasseter hwy,NA,NA,NA,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5916,miridae,-16.2047,127.4967,9a127748-d2ea-43dd-9390-9eced9a995fe,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.s.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5917,nysius,-21.8833,120.1167,3316fffe-c917-4c50-ac1a-6d1922ec78e6,preservedspecimen,NA,western australia,NA,NA,NA,"douglas|, a.m.|, m.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5918,rayieria acaciae,-22,115.62,6520bfe1-8324-4b97-a4ec-2f575755c93a,preservedspecimen,NA,western australia,NA,NA,NA,"cassis|, g.|lassau|, s.|carter|, s.|, g.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5919,creontiades dilutus,-33.833333,117.15,81299393-353d-4ad0-a15e-31507a27c22a,preservedspecimen,10/11/1959,western australia,kojonup,NA,10000,"mahon, j.a.",australia,NA,TRUE,1959,TRUE,TRUE
IDIGBIO_5920,miridae,-33.5833,118.55,684e1759-c4ba-403e-b553-5697bf362672,preservedspecimen,NA,western australia,NA,NA,NA,"mcmillan, r.p.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5921,creontiades dilutus,-23.96667,133.1667,03ca9c24-1abe-47a9-a24e-e2bee917ae5c,preservedspecimen,10/02/1966,northern territory,48 miles wsw of alice springs,NA,10000,"britton|, e.b.|upton|, m.s.|mcinnes|, r.s.",australia,NA,TRUE,1966,TRUE,TRUE
IDIGBIO_5922,miridae,-16.0733,127.15861,42ff25aa-6658-42bb-9d6e-9f1cee1ff938,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.s.|, a.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5923,miridae,-16.2047,127.4967,9d9a94b9-0241-42db-b7d2-5beae1922848,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.s.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5924,pachybrachius,NA,NA,38ae7611-3a45-4326-83ee-e067ad2e7898,preservedspecimen,NA,western australia,NA,NA,NA,"mcmillan, r.p.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5925,campylomma,-31.7255,116.1675,4bdd738f-a414-49e6-a8eb-e10504294fa3,preservedspecimen,NA,western australia,NA,NA,NA,"houston|, t.f.|mcmillan|, r.p.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5926,miridae,-35.53416,148.83485,64e16498-43e7-4f40-831d-24f3525846e1,preservedspecimen,NA,australian capital territory,NA,NA,NA,"schofner|, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5927,miridae,-37.73,145.22,3c941e35-c26f-4c2c-8611-2c2b792e544d,preservedspecimen,2015-01-02t00:00:00\2015-01-02t00:00:00,victoria,warrandyte,NA,10,"cookson, j. lawrence",australia,NA,TRUE,2015,TRUE,TRUE
IDIGBIO_5928,miridae,-15.955996,127.57627,a7cb1a69-cefe-4799-b1c3-190c1eebd297,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|karras|, j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5929,creontiades dilutus,-31.1331,138.9669,69d59444-390b-4af5-87a7-2691edee4add,preservedspecimen,28/10/1955,south australia,NA,NA,5000,"giles, e. t",australia,NA,TRUE,1955,TRUE,TRUE
IDIGBIO_5930,creontiades dilutus,-26.2861,131.8056,7b632a61-0571-436d-affa-c877dd5736c8,preservedspecimen,14/10/1994,south australia,NA,NA,100,pitjantjatjara lands survey,australia,NA,TRUE,1994,TRUE,TRUE
IDIGBIO_5931,campylomma,-15.5833,131.0167,da399ccb-75b3-486b-828d-868f3dcfab24,preservedspecimen,NA,northern territory,NA,NA,NA,"houston, t.f.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5932,miridae,-33.71527,147.10166,eba1d684-3e81-40d3-86b2-727eec923128,preservedspecimen,12/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5933,miridae,-33.62249,147.25272,27625524-5bb7-45d3-a54f-e20ab9b58657,preservedspecimen,15/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5934,miridae,-33.06072,147.9366,1ae994af-d178-4126-ade5-fdd36021e400,preservedspecimen,19/10/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_5935,miridae,-33.06072,147.9366,d2a02f27-096e-458a-b8c8-6debdf4cbf7f,preservedspecimen,19/10/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_5936,miridae,-33.79105,147.73805,dbc763c0-81d7-48bb-ae05-0e28b1726375,preservedspecimen,15/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_5937,myrmecoridea,-33.77207,147.81097,ee67b004-c2be-4aa0-8f67-389f500452b4,preservedspecimen,19/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_5938,miridae,-33.72727,148.13994,30120cd9-fc75-4713-9625-ad8994a21c5d,preservedspecimen,03/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5939,miridae,-33.77638,147.81233,f79b38c6-15f8-49f6-9049-e0d32fbadc0c,preservedspecimen,18/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_5940,miridae,-33.64835,147.27888,1e16ad26-1dc3-4abb-91f5-ce42931d8f1c,preservedspecimen,12/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5941,miridae,-33.62249,147.25272,b760ce70-c755-415e-a729-1bcfb5de6a11,preservedspecimen,15/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5942,miridae,-33.01941,147.28608,8d56bb08-7fea-40bc-812b-20c8b4960bd5,preservedspecimen,21/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5943,myrmecoridea,-33.6681,147.81508,2ea51d42-08f3-4de2-afa8-1eb9da2f94cb,preservedspecimen,19/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_5944,myrmecoridea,-33.30652,148.21608,ed459862-18d5-4eb8-8429-e6812fcb6810,preservedspecimen,05/04/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5945,miridae,-33.71527,147.10166,8ef99b99-7b2c-4989-adc7-52c018d2642b,preservedspecimen,12/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5946,melaleucoides pileanthicola,-27.4475,114.6867,21b4c777-0ca8-42d5-8d3c-cb28bfb78577,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5947,coridromius,-37.68,145.5,81dd4d47-2988-4a7b-a77f-7f6e5d87234a,preservedspecimen,1981-02-14t00:00:00\1981-02-14t00:00:00,victoria,yarra river 4km sw healesville,NA,NA,neboiss,australia,NA,TRUE,1981,TRUE,TRUE
IDIGBIO_5948,melaleucoides,-29.8073,115.2699,bf498a5d-0141-4076-9f56-b37a8fa064d8,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5949,singhalesia,-22.974007,128.161134,6e37f3f9-f15a-4ee0-b3af-c8bf34db6e7d,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5950,creontiades,-22.341495,115.027725,975052ac-1f34-4852-ab73-3c8e6d63e9c0,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.|huey|, j.|lima|, k.|wilson|, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5951,miridae,-22.562576,118.445842,7c1a07d1-21bc-40cd-85b6-b12ea21a2042,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5952,melaleucoides,-29.8073,115.2699,36c27302-04ca-48e6-8c6e-d9ccdc995dba,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5953,miridae,-22.475537,118.562462,487c241c-c251-4ad3-806b-c1b576a2d5b3,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5954,nysius,-31.9666,122.4667,a8118c0c-e940-4b85-a65a-262a5766abcb,preservedspecimen,NA,western australia,NA,NA,NA,"houston|et, t.f.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5955,miridae,-20.045286,113.91694,0d1c6b8c-a1c7-4a5c-bd6f-c69c55dea778,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.|huey|, j.|lima|, k.|wilson|, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5956,wallabicoris waitzii,-33.0677,120.0971,2f6f303b-9a91-4527-8ca2-8c7b2bfb649d,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5957,miridae,-21.564912,117.071702,b1f0fb84-a01b-4184-a89e-a28da0af72af,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5958,melaleucoides,-29.8073,115.2699,7f9da382-d1a9-430a-a622-a7442c6caac0,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5959,miridae,-33.30652,148.21608,1baa26b5-14c0-474f-a5f8-e10ed5f86bca,preservedspecimen,10/04/1999,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1999,TRUE,TRUE
IDIGBIO_5960,miridae,-33.5356,148.1871,50ed2ab3-49b9-427f-ad4a-224a3ae9b677,preservedspecimen,02/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5961,miridae,-33.0936,147.98193,6cd4be3a-d541-477a-a298-93afb119ab3e,preservedspecimen,17/10/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_5962,miridae,-33.77638,147.81233,f001158b-71b3-4206-9b69-2826bd4465b5,preservedspecimen,18/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_5963,miridae,-33.22335,148.04638,edc122fa-d5f0-4038-8174-16cd94b29366,preservedspecimen,04/04/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5964,miridae,-33.05125,147.92213,a6b22b0e-06fd-4aae-a2dc-e936e2fcd0a7,preservedspecimen,19/10/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_5965,miridae,-33.77638,147.81233,31b676ed-941f-4935-ab36-2d19b529ee5a,preservedspecimen,18/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_5966,miridae,-33.62227,147.25277,d4eaf672-c3e3-49e3-b142-9720b1064d09,preservedspecimen,15/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5967,miridae,-33.71963,148.1496,8563b458-c1d8-49c9-a94b-aaa3591fed96,preservedspecimen,03/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5968,miridae,-33.7916,147.73502,38615a58-a361-463d-a272-2b745a72061b,preservedspecimen,15/11/1997,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1997,TRUE,TRUE
IDIGBIO_5969,miridae,-33.62249,147.25272,57d84743-544b-43ac-96c8-42e978f2dc08,preservedspecimen,15/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5970,miridae,-33.71527,147.10166,f46df0e4-0345-4eff-90d0-44701f329937,preservedspecimen,12/03/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5971,miridae,-33.72727,148.13994,184ed104-ae0f-41db-90dc-be71a3c541e3,preservedspecimen,03/02/1998,new south wales,NA,NA,5,australian museum|terrestrial ecology department,australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5972,miridae,-27.2012,118.0003,de6aefb2-6d23-4f6e-aca0-6a61d9d4216c,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.|buirchell|, b.|mcmah|, a.|cassis|, c.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5973,miridae,-21.944372,115.036103,9b825034-a139-4804-9c06-32fed24b1e76,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.|huey|, j.|lima|, k.|wilson|, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5974,nysius,-31.2,120.2833,9e6f5a70-0c3f-4c0b-b658-0051b217d4c3,preservedspecimen,NA,western australia,NA,NA,NA,"houston|, t.f.|hanich|, b.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5975,wallabicoris ellae,-31.2,120.2833,31bd0612-92d7-4b37-a45f-5caa063098cb,preservedspecimen,NA,western australia,NA,NA,NA,"houston, t.f.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5976,miridae,-21.592049,117.072005,687281e3-33df-41d7-b76e-b147f443473c,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5977,wallabicoris lachnostachyos,-29.9399,115.268,9e1c26bf-d0e3-4ccf-8a4a-25a1f03e3457,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5978,creontiades dilutus,-31.93333,126.9667,3ffbde7b-9a49-4701-8825-1018b93e247f,preservedspecimen,20/03/1968,western australia,madura,NA,10000,"common|, i.f.b.|upton|, m.s.",australia,NA,TRUE,1968,TRUE,TRUE
IDIGBIO_5979,miridae,-21.893611,115.030833,42975a2f-00ad-4607-9515-b12da6ae8af0,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.|huey|, j.|lima|, k.|wilson|, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5980,pulvillophylus cuneotinctus,-28.35,122.6167,5e3bc0b6-00ee-4383-9e48-d59abb4ae9e3,preservedspecimen,NA,western australia,NA,NA,NA,"houston|, t.f.|hanich|, b.p.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5981,wallabicoris dicrastyli,-28.0011,119.9593,cea8c893-602e-42f1-a4ae-9def51abc97f,preservedspecimen,NA,western australia,NA,NA,NA,schuh|cassis,australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5982,miridae,-22.753728,118.410667,22d3d78c-234d-4237-b7dc-3d36176e50f1,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic, n.j.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5983,miridae,-21.913958,113.97987,9242c5d8-99f8-4975-953a-11eaffd69643,preservedspecimen,NA,western australia,NA,NA,NA,"tatarnic|, n.j.|harvey|, m.|huey|, j.|lima|, k.|wilson|, n.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5984,wallabicoris pinocchii,-34.1497,115.0657,6256c1a9-8c31-4b27-a3b9-472d7b1a6796,preservedspecimen,NA,western australia,NA,NA,NA,"schuh|, r.t.|cassis|, g.|silveira|, r.",australia,NA,FALSE,NA,TRUE,FALSE
IDIGBIO_5985,miridae,-34.066,151.14166,6395d0cc-71b8-4961-92c9-80fa368aa9ca,preservedspecimen,27/02/1989,new south wales,NA,NA,10000,"cassis, a. gerasimos|australian museum|science",australia,NA,TRUE,1989,TRUE,TRUE
IDIGBIO_5986,miridae,-34.066,151.14166,37761c14-7ea8-4cf7-a3fe-4cb5df055f73,preservedspecimen,27/02/1989,new south wales,NA,NA,10000,"cassis, a. gerasimos|australian museum|science",australia,NA,TRUE,1989,TRUE,TRUE
IDIGBIO_5987,miridae,-34.066,151.14166,2070c14c-ca55-4a20-9961-ae25341636aa,preservedspecimen,27/02/1989,new south wales,NA,NA,10000,"cassis, a. gerasimos|australian museum|science",australia,NA,TRUE,1989,TRUE,TRUE
IDIGBIO_5988,miridae,-35.716,136.933,cb898385-099f-43f2-89f0-90d0a94e387f,preservedspecimen,29/11/1977,south australia,NA,NA,10000,"mcalpine, k. david|australian museum|science",australia,NA,TRUE,1977,TRUE,TRUE
IDIGBIO_5989,miridae,-33.85666,151.26777,3cafcc01-2731-4ae3-bdce-9d347e01bd11,preservedspecimen,09/11/1971,new south wales,NA,NA,10000,"mcalpine, k. david|australian museum|science",australia,NA,TRUE,1971,TRUE,TRUE
IDIGBIO_5990,miridae,-26.416,114.2,6f02576e-8239-413b-8918-4793922a72cf,preservedspecimen,30/08/1989,western australia,NA,NA,10000,"de keyzer, roger|australian museum|entomology",australia,NA,TRUE,1989,TRUE,TRUE
IDIGBIO_5991,restiophylus meeboldinae,-34.98333,117.5,95a9e07c-7afc-4a98-b0a2-b13076c982cf,preservedspecimen,01/12/1999,western australia,13 km e of denmark on south coast highway,NA,NA,"r.t. schuh, g. cassis, and r. silveira",australia,none,TRUE,1999,TRUE,TRUE
IDIGBIO_5992,coridromius chenopoderis,-29.99833,144.40972,fcd9ace4-883d-4719-b8c1-070d3ce6d215,preservedspecimen,02/11/1998,new south wales,NA,NA,100,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5993,coridromius chenopoderis,-29.99833,144.40972,fe2a4559-3749-4ac0-861e-11b64599d214,preservedspecimen,02/11/1998,new south wales,NA,NA,100,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,TRUE,1998,TRUE,TRUE
IDIGBIO_5994,coridromius chenopoderis,-32.533,139.55,b2b2fa29-37c8-45cd-ab2f-28c00456017e,preservedspecimen,29/10/1995,south australia,NA,NA,10000,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,TRUE,1995,TRUE,TRUE
IDIGBIO_5995,coridromius chenopoderis,-34.70194,143.615,ebb817b9-92ef-4d6c-837c-3e077448ae07,preservedspecimen,20/10/1996,new south wales,NA,NA,5,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,TRUE,1996,TRUE,TRUE
IDIGBIO_5996,coridromius chenopoderis,-32.533,139.55,da3b1090-fa32-4607-a1a1-e5bfa8a32d49,preservedspecimen,29/10/1995,south australia,NA,NA,10000,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,TRUE,1995,TRUE,TRUE
IDIGBIO_5997,fulvioaustrus monteithi,-21.116667,148.633333,4523e62a-2b85-44fb-9a4c-abcc9c68c2d6,preservedspecimen,03/01/1965,queensland,"upper finch hatton ck., via finch hatton",NA,25000,"monteith, g.",australia,NA,TRUE,1965,TRUE,TRUE
IDIGBIO_5998,phylinae,-34.76277,116.08638,ed2108b8-70dd-46fa-8efb-caa04f04c0f7,preservedspecimen,16/12/1997,western australia,NA,NA,1000,"schuh, t. randall|american museum of natural history|division of invertebrate zoology",australia,NA,TRUE,1997,TRUE,TRUE
